distance_km,time_of_day,day_of_week,traffic_level,weather_level,current_delay,is_weekend,is_rush_hour,crowd_level
7.86,19,3,5,0,7.1,0,1,736.0
3.4,17,0,7,0,14.2,0,1,812.0
5.67,16,3,4,0,8.4,0,0,424.0
4.28,7,6,0,1,1.6,1,0,140.0
13.43,12,5,5,3,14.3,1,0,424.0
12.71,16,3,4,1,8.8,0,0,486.0
3.94,7,2,3,1,6.4,0,0,467.0
6.92,7,5,1,0,4.3,1,0,234.0
10.95,23,6,2,2,11.3,1,0,256.0
9.08,9,2,6,0,18.6,0,1,728.0
9.76,10,5,5,0,10.1,1,1,588.0
3.42,8,2,9,1,23.4,0,1,1000.0
20.22,17,5,9,5,26.6,1,1,796.0
4.55,12,6,5,2,12.2,1,0,448.0
4.45,18,4,7,1,11.3,0,1,875.0
2.42,13,3,4,0,6.4,0,0,439.0
6.45,4,2,2,0,4.3,0,0,314.0
15.3,13,0,4,1,13.1,0,0,438.0
9.01,6,0,4,1,8.8,0,0,357.0
6.82,18,5,7,2,13.7,1,1,781.0
12.1,7,4,4,1,9.0,0,0,346.0
15.05,8,1,7,0,12.2,0,1,739.0
12.69,12,3,4,0,7.5,0,0,361.0
1.3,8,6,5,0,6.2,1,1,767.0
12.17,14,4,4,2,15.1,0,0,294.0
10.02,12,6,4,5,19.3,1,0,555.0
3.87,21,0,5,1,17.1,0,0,440.0
10.05,7,0,4,1,8.5,0,0,409.0
15.32,15,4,5,1,13.6,0,0,451.0
4.71,17,4,6,0,11.7,0,1,812.0
13.29,7,4,5,0,8.6,0,0,457.0
9.15,16,6,0,0,1.2,1,0,259.0
0.5,19,0,8,4,19.7,0,1,1000.0
7.19,18,6,4,0,5.3,1,1,679.0
8.9,20,0,8,1,16.5,0,1,830.0
5.84,17,3,6,0,8.3,0,1,743.0
9.39,11,5,1,1,3.6,1,0,226.0
6.65,20,4,7,0,12.4,0,1,881.0
27.64,8,1,10,4,28.8,0,1,973.0
5.54,15,4,3,0,5.6,0,0,456.0
3.96,18,6,7,4,22.6,1,1,622.0
12.85,19,1,7,1,14.7,0,1,661.0
6.08,20,6,7,0,15.9,1,1,726.0
6.91,7,4,4,2,10.7,0,0,441.0
6.49,17,0,8,1,17.7,0,1,853.0
12.39,8,2,7,0,11.4,0,1,850.0
3.07,18,6,7,2,14.5,1,1,836.0
13.27,17,2,7,1,13.3,0,1,801.0
10.58,8,6,5,1,10.7,1,1,577.0
22.09,19,2,7,2,22.0,0,1,717.0
8.42,12,2,4,1,19.4,0,0,460.0
3.27,14,5,1,0,0.0,1,0,288.0
8.49,22,5,4,0,5.7,1,0,238.0
9.24,17,1,6,0,11.4,0,1,810.0
16.18,15,5,2,1,9.0,1,0,159.0
3.26,4,1,4,0,8.1,0,0,272.0
1.91,8,6,6,0,9.2,1,1,654.0
8.61,5,0,5,2,15.2,0,0,557.0
22.7,9,4,8,0,13.9,0,1,845.0
11.64,10,1,7,0,18.3,0,1,703.0
12.1,14,4,5,3,13.4,0,0,377.0
2.36,17,6,8,2,18.0,1,1,841.0
7.64,8,4,9,2,17.3,0,1,851.0
16.38,16,3,5,0,14.9,0,0,493.0
9.31,20,5,7,1,15.5,1,1,769.0
1.78,8,1,9,4,23.8,0,1,1000.0
7.53,17,3,5,0,11.1,0,1,710.0
11.1,6,6,2,0,4.3,1,0,286.0
6.95,14,2,5,0,7.8,0,0,553.0
3.61,18,0,9,3,18.5,0,1,922.0
13.11,6,3,4,0,12.1,0,0,397.0
5.37,9,3,8,0,14.8,0,1,808.0
9.93,19,5,6,1,11.7,1,1,596.0
7.39,8,5,8,4,20.3,1,1,742.0
5.22,17,2,7,0,15.7,0,1,766.0
24.32,16,5,4,1,11.9,1,0,174.0
4.77,8,1,9,4,24.5,0,1,847.0
7.84,18,1,8,0,11.9,0,1,668.0
7.37,14,4,5,1,11.0,0,0,407.0
8.46,7,4,3,0,5.4,0,0,423.0
23.18,21,5,3,0,19.9,1,0,250.0
11.11,13,4,5,0,13.0,0,0,410.0
5.18,18,0,6,0,9.5,0,1,829.0
18.72,8,4,6,0,10.7,0,1,827.0
12.42,7,3,4,2,17.8,0,0,584.0
5.26,18,1,6,0,8.3,0,1,788.0
16.91,17,2,7,0,11.7,0,1,738.0
2.34,9,5,5,1,8.6,1,1,674.0
2.96,18,1,9,4,20.2,0,1,971.0
1.66,13,3,3,0,4.1,0,0,399.0
0.98,10,0,8,0,10.3,0,1,831.0
16.14,18,5,4,0,8.9,1,1,601.0
8.54,16,1,4,3,17.9,0,0,423.0
1.82,13,6,3,3,10.1,1,0,238.0
7.23,18,6,6,0,9.4,1,1,644.0
13.56,14,5,4,0,8.9,1,0,385.0
4.12,20,2,6,1,11.3,0,1,892.0
5.84,18,5,7,1,13.5,1,1,791.0
25.05,10,0,6,0,11.7,0,1,671.0
6.26,12,2,4,0,7.7,0,0,369.0
1.98,21,0,2,0,3.4,0,0,485.0
4.93,19,0,7,1,17.5,0,1,775.0
1.7,8,2,10,5,30.7,0,1,1000.0
11.73,9,4,8,0,19.5,0,1,921.0
3.65,10,6,5,3,12.9,1,1,742.0
3.55,19,0,6,0,8.5,0,1,770.0
26.5,20,2,9,1,23.9,0,1,868.0
2.68,18,4,8,3,20.6,0,1,910.0
2.25,9,1,7,1,12.6,0,1,849.0
3.1,19,5,3,0,5.7,1,1,728.0
13.85,5,3,5,0,7.9,0,0,249.0
10.71,11,3,6,2,13.2,0,0,499.0
4.88,10,0,7,1,12.4,0,1,779.0
4.53,14,1,3,0,6.2,0,0,390.0
10.15,15,6,3,1,7.3,1,0,311.0
8.77,8,6,7,0,15.7,1,1,673.0
6.57,8,3,7,0,11.3,0,1,814.0
10.96,18,4,7,2,14.3,0,1,841.0
2.92,6,3,4,0,4.5,0,0,435.0
3.7,13,3,3,0,5.7,0,0,411.0
11.35,8,4,7,0,13.1,0,1,777.0
9.28,9,3,7,4,19.9,0,1,864.0
7.61,9,0,7,0,10.2,0,1,797.0
25.91,17,0,9,0,17.4,0,1,711.0
12.63,12,5,3,0,7.6,1,0,356.0
5.0,9,5,6,0,10.8,1,1,692.0
3.98,19,1,6,0,13.8,0,1,777.0
9.59,7,0,4,0,11.1,0,0,436.0
16.1,18,1,8,0,13.4,0,1,775.0
1.44,8,4,8,1,13.4,0,1,936.0
9.11,20,4,8,0,12.0,0,1,863.0
5.77,0,1,3,0,5.1,0,0,399.0
8.54,15,1,4,2,9.4,0,0,496.0
2.1,16,1,3,0,7.7,0,0,432.0
16.1,15,3,3,0,4.9,0,0,277.0
18.99,18,1,8,5,28.5,0,1,937.0
11.86,7,3,5,1,22.8,0,0,355.0
21.49,11,0,5,1,13.8,0,0,188.0
5.55,19,6,6,1,11.7,1,1,754.0
8.96,19,6,8,4,27.4,1,1,848.0
11.98,13,2,2,0,4.6,0,0,368.0
9.68,15,5,2,0,8.7,1,0,362.0
6.11,18,3,7,2,14.6,0,1,839.0
6.62,18,0,7,0,12.8,0,1,782.0
17.88,19,1,6,1,11.8,0,1,795.0
7.33,19,0,6,0,12.2,0,1,739.0
15.5,11,4,3,0,10.1,0,0,350.0
7.05,17,5,7,1,12.5,1,1,741.0
15.44,13,4,5,1,12.6,0,0,442.0
7.91,7,0,5,1,11.6,0,0,433.0
11.31,18,1,7,0,11.4,0,1,750.0
4.4,16,3,3,0,5.9,0,0,335.0
8.95,6,1,5,2,20.1,0,0,441.0
4.45,17,0,6,0,8.7,0,1,893.0
5.45,9,2,6,1,15.4,0,1,798.0
5.79,6,4,2,1,6.2,0,0,404.0
6.54,16,0,3,0,9.0,0,0,312.0
14.28,17,6,7,0,11.0,1,1,829.0
5.28,14,3,6,2,13.9,0,0,452.0
8.31,0,1,3,0,5.9,0,0,314.0
15.47,15,0,2,0,3.8,0,0,324.0
11.15,0,6,5,4,16.1,1,0,351.0
1.48,20,4,6,0,9.4,0,1,821.0
2.04,9,6,4,2,11.5,1,1,615.0
9.81,19,5,2,0,3.2,1,1,650.0
5.08,2,6,1,0,1.6,1,0,316.0
1.77,7,6,2,1,3.8,1,0,306.0
4.79,12,5,1,0,0.5,1,0,159.0
10.06,18,5,7,2,32.7,1,1,738.0
5.74,21,5,1,0,2.8,1,0,264.0
7.74,14,1,4,1,10.2,0,0,359.0
6.14,10,4,10,2,21.0,0,1,851.0
4.27,6,6,2,1,4.1,1,0,366.0
8.82,15,6,2,0,5.4,1,0,282.0
1.59,10,0,6,0,10.5,0,1,810.0
3.84,20,0,7,0,13.2,0,1,850.0
12.6,13,1,6,3,18.4,0,0,489.0
2.1,18,5,4,1,7.4,1,1,675.0
7.46,19,2,7,1,21.0,0,1,867.0
5.4,7,4,3,0,7.9,0,0,452.0
5.01,12,0,3,0,5.9,0,0,429.0
13.41,19,0,9,0,16.5,0,1,909.0
15.18,11,5,3,0,5.9,1,0,265.0
3.09,15,2,3,0,11.8,0,0,345.0
6.58,19,0,8,0,13.2,0,1,889.0
1.17,8,1,6,0,7.8,0,1,781.0
12.91,19,2,5,1,11.8,0,1,705.0
7.18,11,2,5,0,9.8,0,0,480.0
1.97,15,6,2,0,2.8,1,0,318.0
4.0,9,1,5,2,11.8,0,1,729.0
2.85,14,4,2,1,4.5,0,0,441.0
3.81,6,1,4,0,6.7,0,0,537.0
1.3,6,3,2,2,6.9,0,0,448.0
17.76,11,2,5,0,10.4,0,0,376.0
3.2,10,2,7,1,11.3,0,1,729.0
7.45,16,4,6,3,15.0,0,0,635.0
10.0,6,4,3,0,7.9,0,0,352.0
15.19,8,0,8,1,17.8,0,1,729.0
7.64,8,1,7,0,10.5,0,1,800.0
6.07,12,1,3,0,4.3,0,0,450.0
7.87,8,6,4,0,6.1,1,1,709.0
3.08,7,2,4,0,4.6,0,0,382.0
3.3,16,4,1,0,8.3,0,0,372.0
5.97,18,3,8,0,17.3,0,1,839.0
0.84,17,2,6,0,8.3,0,1,858.0
4.34,9,0,7,0,17.6,0,1,865.0
5.15,19,3,4,0,5.9,0,1,753.0
23.57,16,6,2,0,6.6,1,0,265.0
16.49,16,6,2,0,4.9,1,0,155.0
9.97,8,2,7,0,11.7,0,1,811.0
13.12,8,3,7,2,19.1,0,1,836.0
3.28,13,2,8,5,24.9,0,0,621.0
8.02,8,6,5,0,10.2,1,1,650.0
12.06,17,3,6,0,22.5,0,1,799.0
3.3,9,6,6,3,16.8,1,1,731.0
2.05,7,5,1,1,5.8,1,0,464.0
9.26,7,2,4,5,15.8,0,0,579.0
2.28,7,3,5,2,11.0,0,0,556.0
10.61,12,3,5,2,17.7,0,0,442.0
15.02,0,1,4,0,6.9,0,0,318.0
3.39,14,5,3,0,5.6,1,0,303.0
3.62,9,3,7,1,11.5,0,1,835.0
14.73,14,1,3,1,7.5,0,0,287.0
7.67,20,3,8,2,22.4,0,1,903.0
13.46,19,5,7,5,23.4,1,1,851.0
6.13,15,2,3,0,5.6,0,0,259.0
6.49,11,4,3,0,4.9,0,0,335.0
7.52,17,6,6,3,14.3,1,1,813.0
20.56,20,2,7,3,20.0,0,1,828.0
12.77,13,6,2,2,15.3,1,0,260.0
4.23,7,2,4,1,13.5,0,0,502.0
8.44,18,3,8,5,22.5,0,1,878.0
5.81,1,5,3,0,5.7,1,0,291.0
5.01,18,0,8,0,12.6,0,1,761.0
10.41,7,4,2,0,6.1,0,0,358.0
9.0,7,3,4,0,5.9,0,0,460.0
3.43,18,4,9,2,25.3,0,1,892.0
7.54,17,6,5,0,6.8,1,1,695.0
4.89,15,3,3,1,7.3,0,0,415.0
9.96,18,6,6,0,9.2,1,1,736.0
4.72,19,3,7,2,15.4,0,1,821.0
6.52,12,1,5,0,8.2,0,0,529.0
5.12,23,4,3,1,7.8,0,0,459.0
1.53,10,1,6,0,11.2,0,1,819.0
19.91,8,6,7,0,13.8,1,1,675.0
7.48,19,1,7,0,13.3,0,1,774.0
20.36,11,3,5,1,10.8,0,0,363.0
7.72,19,5,4,1,12.6,1,1,685.0
11.7,6,0,5,5,21.6,0,0,450.0
4.46,7,3,6,3,15.7,0,0,491.0
4.55,6,3,2,0,3.5,0,0,320.0
7.18,16,2,4,0,6.2,0,0,443.0
20.24,19,4,8,0,15.3,0,1,804.0
3.53,11,2,3,0,4.3,0,0,477.0
1.17,7,2,5,0,7.5,0,0,437.0
14.51,10,1,8,3,18.7,0,1,798.0
12.18,10,4,8,4,20.5,0,1,789.0
5.35,17,6,5,0,7.5,1,1,685.0
25.33,17,1,8,2,23.2,0,1,881.0
26.02,7,2,6,3,17.0,0,0,429.0
1.42,11,1,1,0,2.0,0,0,369.0
4.37,16,1,6,3,19.3,0,0,538.0
7.14,9,6,8,5,23.8,1,1,849.0
9.78,11,4,6,4,17.0,0,0,581.0
8.79,16,6,6,2,13.6,1,0,512.0
7.46,11,4,3,0,4.8,0,0,415.0
3.09,5,4,2,0,12.5,0,0,443.0
10.62,8,5,8,5,22.3,1,1,799.0
11.04,18,4,7,0,13.4,0,1,780.0
13.85,8,5,7,0,11.2,1,1,670.0
2.72,18,2,6,0,8.3,0,1,769.0
6.33,12,0,2,0,4.7,0,0,379.0
5.15,12,3,2,0,4.6,0,0,414.0
2.67,18,0,6,2,13.2,0,1,837.0
6.25,10,0,7,1,13.3,0,1,805.0
3.22,8,0,6,0,13.8,0,1,812.0
2.29,7,0,5,0,13.5,0,0,413.0
12.29,17,4,5,1,12.4,0,1,804.0
5.32,12,4,5,2,15.1,0,0,465.0
4.2,18,6,6,3,16.3,1,1,691.0
16.1,12,2,5,3,20.3,0,0,498.0
11.26,11,2,3,0,4.9,0,0,399.0
1.04,9,3,9,3,31.3,0,1,912.0
9.82,8,5,7,1,15.6,1,1,760.0
9.79,18,6,6,1,10.5,1,1,727.0
6.06,7,5,4,1,7.5,1,0,460.0
5.89,20,3,7,0,14.2,0,1,798.0
1.72,5,6,3,0,13.2,1,0,343.0
25.14,14,1,5,1,15.7,0,0,352.0
6.24,6,3,4,0,9.6,0,0,452.0
9.46,18,1,7,2,15.9,0,1,829.0
6.5,8,1,6,0,18.2,0,1,863.0
4.26,15,2,6,1,14.8,0,0,471.0
12.92,20,5,6,3,15.0,1,1,745.0
8.26,17,2,6,0,11.7,0,1,762.0
6.28,8,5,3,0,9.0,1,1,522.0
9.39,18,4,6,1,17.0,0,1,838.0
6.95,12,4,2,0,3.5,0,0,260.0
21.25,3,1,3,0,7.2,0,0,320.0
12.63,13,6,4,2,12.9,1,0,333.0
10.46,18,1,7,0,11.8,0,1,784.0
1.93,12,2,2,1,4.4,0,0,407.0
10.71,18,5,5,0,11.0,1,1,657.0
10.53,17,4,8,0,13.2,0,1,828.0
3.27,12,2,5,0,6.9,0,0,439.0
1.89,9,1,9,4,21.4,0,1,1000.0
12.29,17,3,5,1,9.9,0,1,728.0
13.32,10,3,8,0,14.1,0,1,723.0
4.57,8,0,8,0,11.4,0,1,743.0
4.4,9,1,5,1,8.6,0,1,819.0
8.16,19,1,8,1,18.6,0,1,752.0
5.31,9,1,7,0,12.8,0,1,738.0
1.85,8,2,6,0,11.4,0,1,723.0
3.24,7,0,3,0,4.4,0,0,430.0
9.22,6,4,4,1,8.3,0,0,499.0
3.4,22,4,5,2,12.7,0,0,434.0
13.77,14,1,5,1,12.9,0,0,456.0
10.41,17,6,4,1,9.4,1,1,489.0
9.48,18,4,6,0,12.2,0,1,727.0
8.04,10,2,7,1,13.0,0,1,849.0
4.11,18,1,9,1,14.2,0,1,851.0
11.39,21,3,1,0,2.6,0,0,384.0
4.01,18,6,6,4,16.2,1,1,641.0
14.27,17,0,5,0,8.9,0,1,678.0
19.15,12,0,3,1,9.6,0,0,388.0
8.23,19,2,8,1,15.7,0,1,864.0
17.55,7,6,3,3,12.3,1,0,345.0
3.28,18,1,4,0,7.4,0,1,762.0
10.49,10,5,7,3,26.0,1,1,710.0
7.32,15,4,6,0,12.5,0,0,416.0
12.43,19,1,5,0,9.1,0,1,870.0
1.1,16,6,4,3,17.7,1,0,347.0
11.94,5,1,5,0,10.0,0,0,331.0
4.43,17,3,7,1,11.4,0,1,865.0
7.59,20,4,9,0,12.8,0,1,773.0
24.87,16,4,5,4,18.5,0,0,547.0
10.73,19,5,8,2,25.7,1,1,945.0
9.79,18,4,8,0,16.4,0,1,805.0
9.25,19,4,8,2,15.6,0,1,866.0
15.26,10,1,5,0,18.3,0,1,637.0
12.71,13,2,3,1,10.2,0,0,453.0
9.32,19,2,5,2,11.0,0,1,645.0
8.54,20,2,8,2,16.4,0,1,772.0
8.15,7,0,4,1,7.4,0,0,429.0
7.04,8,0,8,2,16.5,0,1,893.0
2.68,10,3,7,1,11.3,0,1,743.0
10.58,18,5,9,4,32.1,1,1,814.0
4.79,19,6,5,0,6.6,1,1,569.0
6.43,15,6,1,0,3.3,1,0,240.0
13.29,7,3,5,2,11.7,0,0,395.0
7.16,9,6,8,0,12.2,1,1,690.0
6.76,19,3,7,0,11.0,0,1,838.0
8.24,10,3,7,2,15.2,0,1,849.0
5.83,7,1,4,1,7.4,0,0,466.0
24.53,9,4,8,0,14.8,0,1,740.0
22.42,18,2,7,0,13.4,0,1,778.0
22.05,13,3,4,0,9.9,0,0,350.0
9.27,8,6,5,0,7.9,1,1,623.0
4.55,9,3,8,0,13.3,0,1,868.0
13.52,21,2,6,3,15.5,0,0,460.0
5.87,12,4,3,0,5.3,0,0,374.0
14.31,12,5,4,2,13.8,1,0,401.0
4.38,7,4,5,5,28.8,0,0,635.0
9.74,9,0,7,0,16.7,0,1,784.0
15.64,18,1,10,5,28.1,0,1,986.0
6.11,18,0,4,0,6.0,0,1,656.0
6.1,12,6,0,1,3.8,1,0,240.0
2.08,19,2,9,5,24.1,0,1,920.0
4.49,10,3,6,2,14.5,0,1,829.0
9.15,19,6,4,0,7.7,1,1,678.0
10.12,5,6,1,0,4.1,1,0,278.0
11.14,10,1,8,0,12.2,0,1,826.0
1.38,19,6,7,4,20.6,1,1,826.0
5.89,20,5,6,0,11.0,1,1,685.0
2.32,18,4,7,1,11.4,0,1,906.0
8.83,17,1,6,0,9.3,0,1,673.0
1.72,18,4,7,0,10.0,0,1,778.0
2.97,17,4,7,0,15.7,0,1,854.0
12.57,9,3,7,0,13.2,0,1,871.0
4.91,12,4,4,1,8.2,0,0,418.0
17.65,17,1,8,0,15.2,0,1,765.0
11.34,15,4,3,0,13.7,0,0,317.0
6.14,19,1,8,1,14.0,0,1,810.0
13.9,13,2,4,0,11.7,0,0,437.0
6.53,8,3,7,2,20.2,0,1,950.0
12.1,8,1,9,1,17.0,0,1,825.0
4.32,19,6,4,1,8.2,1,1,623.0
14.43,1,6,2,0,6.8,1,0,256.0
1.89,19,3,6,0,8.4,0,1,698.0
2.96,6,3,4,2,10.9,0,0,544.0
3.42,11,2,6,3,14.0,0,0,453.0
4.69,18,1,5,0,9.2,0,1,785.0
9.38,11,6,6,0,9.4,1,0,372.0
7.44,18,2,6,0,9.3,0,1,810.0
12.19,7,6,3,1,12.4,1,0,326.0
15.79,13,0,4,0,7.7,0,0,374.0
1.69,15,0,5,5,16.7,0,0,578.0
17.02,19,3,6,0,10.5,0,1,783.0
6.43,7,5,5,5,17.8,1,0,552.0
21.78,10,2,6,0,13.7,0,1,655.0
4.16,17,5,3,0,4.8,1,1,519.0
1.22,22,0,2,0,4.2,0,0,300.0
11.42,19,5,7,0,13.0,1,1,585.0
10.95,19,3,10,5,31.0,0,1,892.0
3.03,14,1,1,0,0.5,0,0,276.0
3.3,15,4,4,0,9.7,0,0,411.0
12.8,19,5,6,5,21.3,1,1,816.0
9.69,19,6,5,0,12.0,1,1,700.0
5.96,18,0,5,0,11.2,0,1,729.0
10.37,18,4,8,0,13.1,0,1,774.0
9.04,19,2,7,0,12.4,0,1,913.0
3.61,7,3,6,3,20.8,0,0,582.0
13.44,9,3,7,0,16.5,0,1,795.0
11.76,22,5,3,2,9.4,1,0,325.0
7.56,14,2,2,0,2.3,0,0,342.0
12.81,8,1,6,0,12.0,0,1,877.0
23.51,13,3,6,2,16.0,0,0,417.0
3.27,17,4,8,2,15.0,0,1,881.0
6.16,18,5,6,1,11.4,1,1,610.0
6.39,18,0,8,0,19.6,0,1,806.0
12.62,6,3,2,0,3.2,0,0,306.0
4.64,12,0,5,2,11.8,0,0,512.0
12.16,5,4,3,1,6.4,0,0,336.0
5.08,19,4,8,0,15.1,0,1,839.0
2.95,8,5,6,0,7.9,1,1,662.0
7.88,16,1,5,2,12.0,0,0,403.0
5.0,15,5,1,0,2.4,1,0,194.0
8.44,16,4,6,1,10.8,0,0,456.0
9.89,15,4,6,1,17.6,0,0,486.0
1.81,17,4,7,0,12.8,0,1,815.0
5.45,16,3,5,0,6.7,0,0,386.0
7.88,7,0,4,1,15.9,0,0,440.0
12.84,10,5,5,1,15.1,1,1,652.0
11.82,14,2,6,3,16.9,0,0,435.0
3.87,9,0,6,1,11.2,0,1,813.0
6.62,18,4,8,0,18.6,0,1,949.0
10.24,9,6,7,0,10.6,1,1,683.0
6.29,18,4,7,1,12.0,0,1,730.0
4.19,7,1,3,0,6.7,0,0,493.0
7.23,18,5,7,2,13.9,1,1,819.0
9.59,8,5,6,0,8.5,1,1,756.0
3.57,14,2,3,0,5.6,0,0,402.0
11.0,9,3,5,0,9.3,0,1,691.0
8.21,16,5,5,3,14.6,1,0,345.0
11.27,8,1,8,1,22.6,0,1,914.0
7.12,18,2,10,1,18.5,0,1,984.0
21.3,15,3,4,0,10.6,0,0,303.0
9.47,21,0,5,3,13.1,0,0,327.0
12.12,17,1,9,3,20.1,0,1,879.0
10.97,16,4,4,0,10.2,0,0,349.0
6.56,18,1,6,2,13.3,0,1,774.0
8.9,8,1,8,3,17.8,0,1,855.0
4.73,16,2,4,0,9.4,0,0,454.0
20.33,11,0,4,0,9.9,0,0,313.0
10.19,18,4,8,1,16.8,0,1,841.0
3.99,5,1,3,0,3.4,0,0,389.0
17.46,11,4,5,2,17.5,0,0,304.0
6.81,17,5,7,1,12.5,1,1,760.0
13.26,12,3,3,0,4.7,0,0,331.0
1.77,8,6,3,0,10.4,1,1,581.0
15.45,12,1,4,1,8.5,0,0,348.0
9.91,19,6,4,0,5.7,1,1,637.0
3.73,8,2,4,0,9.2,0,1,756.0
9.79,10,2,7,0,22.8,0,1,859.0
19.05,23,6,4,2,11.4,1,0,335.0
4.84,20,3,8,0,12.2,0,1,759.0
4.79,6,5,1,0,3.5,1,0,90.0
6.49,14,5,3,2,9.1,1,0,347.0
7.83,6,3,5,0,19.1,0,0,500.0
13.83,20,2,7,1,28.7,0,1,822.0
10.28,12,3,4,0,5.8,0,0,433.0
6.48,11,2,6,2,14.2,0,0,439.0
9.16,9,2,5,0,13.1,0,1,737.0
21.03,15,1,4,0,8.2,0,0,297.0
11.49,7,6,4,0,6.3,1,0,341.0
7.0,18,4,8,4,19.8,0,1,843.0
6.35,13,5,4,2,10.3,1,0,486.0
8.79,15,4,4,0,10.0,0,0,382.0
13.72,19,2,9,0,13.6,0,1,859.0
4.32,8,2,7,0,9.7,0,1,776.0
12.52,8,6,8,0,14.3,1,1,791.0
6.9,11,0,4,0,8.5,0,0,494.0
7.64,18,2,6,3,14.2,0,1,809.0
31.66,6,5,3,0,13.0,1,0,227.0
11.7,18,3,9,3,19.7,0,1,957.0
5.12,13,4,4,0,10.6,0,0,449.0
9.89,15,0,4,2,12.7,0,0,388.0
14.16,15,1,6,0,11.0,0,0,431.0
11.79,6,4,3,0,4.4,0,0,319.0
1.01,8,2,8,2,17.3,0,1,898.0
7.42,18,3,7,0,10.8,0,1,748.0
10.18,11,6,2,3,9.2,1,0,342.0
9.64,15,4,4,2,21.5,0,0,364.0
5.44,21,4,8,5,24.1,0,0,545.0
11.92,6,1,4,3,12.8,0,0,401.0
15.5,12,4,4,0,6.9,0,0,363.0
1.87,10,6,4,0,5.4,1,1,569.0
1.71,7,4,3,1,7.7,0,0,380.0
9.83,21,5,1,0,3.5,1,0,291.0
12.57,21,6,4,1,9.9,1,0,373.0
4.85,9,6,4,0,5.7,1,1,495.0
1.08,21,2,5,1,7.8,0,0,437.0
7.51,6,2,3,0,6.6,0,0,466.0
9.73,22,1,4,0,12.0,0,0,437.0
6.11,19,5,7,4,23.4,1,1,829.0
14.39,8,2,6,3,19.2,0,1,847.0
9.34,16,5,2,0,5.1,1,0,212.0
4.46,18,5,6,0,13.7,1,1,722.0
4.82,9,4,9,2,17.7,0,1,920.0
7.62,10,0,6,0,8.2,0,1,775.0
5.81,16,4,3,1,8.3,0,0,393.0
1.6,7,1,5,2,10.4,0,0,489.0
8.8,7,3,5,0,7.6,0,0,355.0
4.92,8,1,6,0,12.8,0,1,831.0
5.58,18,0,5,0,7.7,0,1,672.0
3.25,10,4,6,0,10.4,0,1,746.0
19.36,13,3,3,1,19.3,0,0,430.0
11.25,8,4,7,0,19.7,0,1,822.0
22.38,8,3,8,4,25.9,0,1,818.0
6.09,17,2,8,2,20.4,0,1,773.0
11.68,7,0,4,0,10.6,0,0,398.0
8.91,17,1,8,1,15.4,0,1,796.0
4.6,11,6,0,0,3.3,1,0,278.0
6.05,17,5,3,0,6.6,1,1,596.0
11.24,10,3,9,1,21.7,0,1,755.0
3.24,19,0,6,0,8.7,0,1,706.0
14.48,6,6,1,0,9.9,1,0,217.0
8.42,19,5,5,0,11.8,1,1,674.0
13.28,9,0,7,0,11.1,0,1,700.0
9.76,6,1,4,1,13.3,0,0,386.0
1.88,15,1,6,5,32.7,0,0,665.0
7.42,8,6,6,1,11.8,1,1,771.0
14.68,12,6,5,5,19.2,1,0,428.0
8.33,18,2,9,1,19.3,0,1,849.0
7.56,18,1,7,0,16.0,0,1,773.0
8.32,16,4,5,3,16.9,0,0,528.0
1.48,22,1,4,0,4.6,0,0,410.0
15.66,12,0,4,0,6.6,0,0,427.0
0.79,6,1,4,4,15.5,0,0,579.0
17.74,18,1,7,1,15.3,0,1,801.0
5.78,8,0,9,4,25.3,0,1,908.0
10.22,8,4,6,0,10.4,0,1,738.0
1.35,6,2,3,2,9.9,0,0,357.0
12.48,9,3,5,0,14.0,0,1,743.0
11.13,9,3,4,0,6.5,0,1,706.0
10.69,9,5,6,3,17.7,1,1,652.0
1.29,15,5,2,0,4.7,1,0,446.0
4.12,18,3,6,1,11.1,0,1,840.0
9.8,20,5,8,3,17.6,1,1,724.0
15.39,7,3,4,3,18.8,0,0,574.0
3.64,7,0,4,0,5.8,0,0,393.0
3.73,15,6,2,0,1.9,1,0,335.0
9.37,7,5,6,3,15.3,1,0,419.0
29.92,10,2,9,1,18.0,0,1,738.0
4.66,16,2,2,0,10.2,0,0,375.0
5.72,18,6,6,0,11.8,1,1,784.0
5.11,8,2,8,0,10.9,0,1,876.0
6.91,17,2,6,4,23.6,0,1,866.0
16.17,17,5,6,0,12.9,1,1,531.0
7.17,19,2,8,2,15.1,0,1,873.0
31.71,9,2,8,0,18.6,0,1,652.0
8.12,18,5,3,0,4.0,1,1,642.0
17.16,18,1,7,1,18.8,0,1,746.0
6.05,8,0,7,3,17.2,0,1,826.0
2.69,16,2,5,0,8.9,0,0,416.0
7.17,17,1,6,0,13.1,0,1,846.0
10.8,9,2,7,1,15.1,0,1,701.0
4.15,12,0,3,0,5.5,0,0,446.0
15.47,12,4,4,0,11.8,0,0,408.0
5.3,18,3,7,1,14.7,0,1,826.0
3.25,0,1,2,0,5.3,0,0,360.0
28.05,13,4,5,1,14.5,0,0,400.0
3.98,8,1,6,0,9.5,0,1,762.0
5.18,17,0,5,2,13.4,0,1,778.0
11.99,17,3,8,2,17.8,0,1,845.0
5.89,13,1,5,3,20.2,0,0,619.0
3.35,14,5,3,1,5.0,1,0,237.0
4.8,9,2,6,1,13.2,0,1,840.0
23.32,9,3,7,0,12.7,0,1,721.0
11.05,18,2,8,0,11.7,0,1,786.0
